139
76	-nan(ind)	-nan(ind)	-nan(ind)	0.0	0.0	40.0	-nan(ind)
75	22046.2988	17781.658	330.41998	0.0	0.0	45.0	0.8000000
102	22101.0566	18100.689	330.74194	-20.0	0.0	45.0	0.8000000
102	22229.2305	18124.082	347.07996	25.0	0.0	45.0	1.0000000
75	22122.4551	18051.896	330.07266	0.0	0.0	45.0	0.8000000
75	22260.6406	17983.896	324.00000	0.0	0.0	0.0	0.8000000
75	22351.9980	18054.279	324.00000	0.0	0.0	225.0	0.8000000
20	22240.9980	18062.000	292.99997	10.0	0.0	-675.0	1.1000000
124	22359.6699	18156.971	326.56366	-45.0	0.0	-405.0	0.7000000
9	22357.0098	18180.709	315.00000	0.0	0.0	35.0	2.0000000
9	22077.7383	17970.109	315.00000	0.0	0.0	50.0	2.0000000
9	22228.8301	18097.840	315.00000	0.0	0.0	35.0	2.0000000
115	21235.0195	18558.859	324.71521	-15.0	0.0	-45.0	1.1000000
101	21776.9707	17802.250	342.99997	0.0	0.0	25.0	0.9000000
112	22025.0898	17910.557	336.73996	0.0	0.0	5.0	2.0000000
70	21961.5996	18050.498	328.95001	0.0	0.0	0.0	0.8000000
75	21658.4199	17923.920	339.84000	0.0	0.0	45.0	0.8000000
120	21611.8301	18023.721	329.36392	0.0	0.0	-90.0	0.6000000
9	21961.4082	17833.879	315.00000	0.0	0.0	50.0	2.0000000
80	21690.2383	17872.000	345.38385	-25.0	0.0	-405.0	0.3000000
75	21256.7441	18070.455	366.81934	0.0	0.0	45.0	0.8000000
75	21382.0000	18065.998	347.43372	0.0	0.0	0.0	0.6000000
75	21495.2598	17986.910	325.29236	0.0	0.0	0.0	0.8000000
71	21361.4785	17863.930	374.45398	0.0	0.0	0.0	0.8000000
104	21340.9902	17983.221	385.61569	0.0	0.0	0.0	0.2500000
86	21255.4102	17953.680	345.63428	0.0	0.0	0.0	1.2000000
70	21512.1484	17824.828	378.00031	0.0	0.0	0.0	0.8000000
80	21245.1465	18192.484	324.00000	0.0	0.0	-360.0	0.3000000
104	21247.0000	17839.000	359.00000	20.0	0.0	-90.0	0.2500000
84	21104.4492	19111.547	333.28732	0.0	0.0	0.0	1.6000001
76	20909.7891	19126.039	324.00000	0.0	0.0	15.0	0.2000000
9	21118.5371	19085.061	315.00000	0.0	0.0	190.0	2.0000000
76	21020.9297	19160.840	316.18198	0.0	0.0	15.0	0.1500000
84	20690.9492	19050.520	324.00000	0.0	0.0	-0.0	1.6000000
70	21172.9102	18887.250	356.25287	0.0	0.0	0.0	0.8000000
20	20945.6445	18767.242	324.00000	10.0	0.0	-675.0	1.1000000
104	21150.0000	18759.775	351.00000	15.0	0.0	90.0	0.3500000
75	21110.6895	18673.250	343.75388	0.0	0.0	45.0	0.6000000
77	21062.0000	18753.000	369.99997	20.0	0.0	90.0	0.2000000
77	20855.2500	18757.340	381.03204	20.0	0.0	-90.0	0.2000000
77	20951.9082	18848.770	382.41998	20.0	0.0	180.0	0.2000000
77	20851.0000	18855.000	376.00000	20.0	0.0	-135.0	0.3000000
77	21056.3574	18853.240	377.72995	20.0	0.0	-225.0	0.3000000
130	20889.2598	18819.688	380.00000	0.0	0.0	45.0	0.8000000
130	21028.2793	18810.244	378.13507	0.0	0.0	-45.0	0.8000000
75	20910.5078	18696.219	366.10580	0.0	0.0	225.0	0.8000000
75	21006.6309	18692.699	359.23114	0.0	0.0	135.0	0.8000000
101	20938.9590	18980.750	324.00000	0.0	0.0	25.0	1.0000000
9	20939.1699	19041.201	315.00000	0.0	0.0	197.0	2.0000000
9	20784.0000	18975.000	315.00000	0.0	0.0	210.0	2.0000000
70	20747.0000	18670.000	362.00000	15.0	0.0	-45.0	0.8000000
84	20450.7207	18880.770	324.00000	0.0	0.0	-45.0	1.6000000
101	20629.5195	18630.039	334.60556	0.0	0.0	25.0	1.0000000
84	20587.5488	18877.711	345.99997	0.0	0.0	-0.0	1.8000000
9	20391.8906	18691.779	315.00000	0.0	0.0	225.0	2.0000000
9	20512.1895	18793.219	315.00000	0.0	0.0	210.0	2.0000000
9	20666.8906	18896.750	315.00000	0.0	0.0	218.0	2.0000000
44	20208.3242	19228.590	0.00000	0.0	0.0	-30.0	2.7800000
60	20155.5371	19113.062	321.26416	0.0	0.0	0.0	1.0000000
0	20220.0000	19107.000	341.00000	0.0	0.0	0.0	0.7000000
57	19772.0234	19398.287	99.41051	0.0	0.0	45.0	5.0000000
57	19782.6094	19146.180	157.01938	0.0	0.0	45.0	2.0000000
37	19795.0000	19424.000	72.99999	0.0	0.0	-270.0	6.8400002
27	19550.0000	19053.824	169.61377	0.0	0.0	180.0	3.5000000
27	19550.0000	19210.549	129.77666	0.0	0.0	180.0	3.5000000
27	19549.6484	19367.609	91.15430	0.0	0.0	180.0	3.5000000
7	19807.0000	19114.432	197.99998	0.0	0.0	270.0	6.9099998
37	19795.0000	19217.000	126.00000	0.0	0.0	-270.0	6.8400002
7	19807.0000	19323.000	145.99998	0.0	0.0	-90.0	6.9099998
77	20301.4453	18634.420	288.34576	0.0	0.0	-360.0	0.5000000
57	19756.8887	18690.594	277.00000	0.0	0.0	45.0	5.0000000
57	19764.0488	18956.260	141.69598	0.0	0.0	45.0	3.0000000
37	19795.0000	19009.000	179.00000	0.0	0.0	90.0	6.8400002
27	19550.0000	18739.240	248.33141	0.0	0.0	180.0	3.5000000
27	19550.0000	18896.529	208.25615	0.0	0.0	180.0	3.5000000
7	19807.0000	18698.000	300.00000	0.0	0.0	-90.0	6.9099998
37	19795.0000	18801.000	231.00000	0.0	0.0	90.0	6.8400002
7	19807.0000	18906.000	253.00000	0.0	0.0	-450.0	6.9099998
111	20953.5195	18580.688	241.10365	45.0	0.0	-180.0	0.7000000
120	20939.9590	18552.840	336.00000	0.0	0.0	80.0	0.5000000
75	20378.9805	18585.391	324.00000	0.0	0.0	45.0	0.8000000
102	20512.9980	18607.000	328.00000	0.0	0.0	-45.0	0.9000000
80	20725.1777	18549.379	324.72595	0.0	0.0	-315.0	0.3000000
71	20659.0000	18457.000	313.00000	0.0	0.0	0.0	0.9000000
75	20593.5508	18551.309	325.53928	0.0	0.0	45.0	0.8000000
130	20466.1309	18564.260	326.00000	0.0	0.0	-45.0	1.0000000
80	20544.5488	18449.170	324.00000	0.0	0.0	-360.0	0.3000000
120	20679.5000	18469.240	324.00000	0.0	0.0	180.0	0.6000000
75	21167.5391	17920.613	352.57156	0.0	0.0	45.0	0.8000000
80	21175.0000	17794.000	324.00000	0.0	0.0	-360.0	0.3000000
70	21140.0977	18066.229	324.00000	0.0	0.0	45.0	0.8000000
120	21079.3145	17967.523	324.00003	0.0	0.0	-90.0	0.6000000
120	20437.5859	17777.338	328.76447	0.0	0.0	45.0	0.6000000
97	19937.1719	18429.350	457.55496	0.0	0.0	400.0	1.2500000
9	20109.3789	18498.189	315.00000	0.0	0.0	205.0	2.0000000
77	20063.7598	18472.988	324.00000	20.0	0.0	-135.0	0.4000000
77	20166.7891	18576.377	324.00000	0.0	0.0	-225.0	0.5000000
77	20278.1289	18535.760	256.48001	0.0	0.0	-225.0	0.4000000
75	20034.6289	18567.971	329.49997	0.0	0.0	225.0	0.8000000
77	20232.2500	18418.439	253.00000	0.0	0.0	-315.0	0.3500000
80	19962.4297	18444.730	324.00000	0.0	0.0	-405.0	0.3000000
9	19935.4492	18421.270	315.00000	0.0	0.0	-160.0	2.0000000
9	20252.0195	18580.898	315.00000	0.0	0.0	215.0	2.0000000
70	20136.8398	18399.828	362.81995	0.0	0.0	0.0	0.8000000
120	20093.5508	18259.270	337.93558	0.0	0.0	90.0	0.6000000
104	19953.2090	18328.219	325.32941	0.0	0.0	-90.0	0.2500000
34	19864.4492	18521.000	318.96335	0.0	0.0	170.0	1.8000000
37	19795.0000	18592.000	285.00000	0.0	0.0	90.0	6.8400002
7	19807.0000	18487.998	348.00000	0.0	0.0	-450.0	6.9099998
26	19550.0000	18474.000	324.00000	0.0	0.0	-450.0	4.2500000
35	19550.1855	18389.658	324.00000	0.0	0.0	-1440.0	3.5999999
27	19550.0000	18582.035	287.00000	0.0	0.0	180.0	3.5000000
9	19736.1719	18361.018	297.01044	0.0	0.0	180.0	2.0000000
9	19553.7695	18361.396	297.01044	0.0	0.0	180.0	2.0000000
75	20172.8711	17895.180	326.60339	0.0	0.0	45.0	0.7000000
46	19932.2148	17867.504	324.00000	0.0	0.0	0.0	0.5000000
75	19489.9375	17794.256	360.33527	0.0	0.0	0.0	0.7000000
6	22727.0605	17442.219	18.00000	0.0	0.0	-128.0	2.0000000
86	22756.5195	17454.010	24.00000	0.0	0.0	45.0	1.2000000
71	22754.9980	17346.000	24.00000	0.0	0.0	-225.0	0.7000000
6	22843.5781	17551.699	18.00000	0.0	0.0	-145.0	2.0000000
101	22759.3691	17539.141	20.78629	0.0	0.0	25.0	0.9000000
6	22630.6465	17296.830	18.00000	0.0	0.0	-120.0	2.0000000
6	22489.7891	16983.590	18.00000	0.0	0.0	-110.0	2.0000000
77	22479.9707	17015.449	24.00000	10.0	0.0	90.0	0.6000000
76	22514.9199	17214.729	11.14939	0.0	0.0	55.0	0.3000000
76	22579.0000	17340.000	0.51404	0.0	0.0	55.0	0.2000000
80	22650.0488	16987.510	24.00000	0.0	0.0	-225.0	0.4000000
6	22555.2285	17129.799	18.00000	0.0	0.0	-110.0	2.0000000
120	22617.6309	17058.199	24.00000	0.0	0.0	-225.0	0.6000000
77	22406.3516	16923.312	24.00000	0.0	0.0	225.0	0.8000000
105	21857.7188	17632.770	345.99997	10.0	0.0	-630.0	1.4999999
74	21724.0000	17374.000	377.00000	235.0	0.0	45.0	0.3000000
101	21752.5703	17529.609	332.08536	0.0	0.0	25.0	1.0000000
131	21654.6602	17366.961	327.96005	0.0	0.0	-225.0	2.0000000
131	21608.7832	17432.293	329.55359	0.0	0.0	-270.0	2.0000000
9	21797.0000	17509.000	315.00000	0.0	0.0	70.0	2.0000000
9	21750.2598	17365.098	315.00000	0.0	0.0	77.0	2.0000000
77	21769.0000	17690.000	372.00000	-20.0	0.0	-495.0	0.3000000
77	21842.1699	17741.988	353.00000	-15.0	0.0	-765.0	0.2000000
80	21957.4668	17723.189	330.02786	0.0	0.0	-405.0	0.3000000
77	21665.0000	17649.000	364.00000	-15.0	0.0	-585.0	0.3000000
75	21654.8164	17538.789	347.43646	0.0	0.0	45.0	0.8000000
104	21874.2988	17488.619	337.38031	0.0	0.0	0.0	0.4500000
9	21862.1094	17662.238	315.00000	0.0	0.0	65.0	2.0000000
77	21665.8594	17755.891	378.23236	15.0	0.0	-495.0	0.3500000
131	21681.8594	17480.590	337.81213	0.0	0.0	-360.0	2.0000000
76	21941.5273	17605.549	325.95001	0.0	0.0	60.0	0.1500000
75	21249.6895	17643.879	324.00000	0.0	0.0	90.0	0.8000000
120	21344.8457	17650.840	323.99994	0.0	0.0	-90.0	0.6000000
75	21520.1816	17702.535	333.60046	0.0	0.0	0.0	0.8000000
128	21471.4746	17605.961	324.00000	0.0	0.0	-180.0	1.0000000
122	21750.0000	17250.000	327.00000	-25.0	0.0	90.0	1.9000000
80	21674.2500	17259.850	325.10999	0.0	0.0	-405.0	0.3000000
123	21848.2871	17335.980	323.98999	0.0	0.0	-45.0	0.4000000
123	21795.8105	17154.689	324.00000	0.0	0.0	45.0	0.3000000
75	21832.1699	17238.641	329.97000	0.0	0.0	45.0	0.8000000
77	21650.8789	16946.199	324.00000	15.0	0.0	-270.0	0.3000000
77	21662.9980	17141.559	338.00000	15.0	0.0	-225.0	0.3500000
75	21636.4570	17044.279	342.39038	0.0	0.0	45.0	0.8000000
9	21674.9785	17078.379	315.00000	0.0	0.0	65.0	2.0000000
9	21715.9082	17206.609	315.00000	0.0	0.0	75.0	2.0000000
104	21754.2500	17039.498	331.90335	0.0	0.0	0.0	0.3500000
71	21533.2695	17289.070	315.58658	0.0	0.0	0.0	1.0000000
20	21453.9688	17050.789	324.00000	10.0	0.0	-675.0	1.1000000
101	21376.2109	16941.949	342.87726	0.0	0.0	25.0	1.0000000
77	21251.5703	17063.389	328.25998	15.0	0.0	-450.0	0.3500000
77	21430.7383	16985.049	212.99998	15.0	0.0	-720.0	0.3500000
75	21560.2891	16945.439	335.58698	0.0	0.0	45.0	0.8000000
80	21250.9863	16920.260	324.00000	0.0	0.0	-405.0	0.3000000
77	21363.8203	17261.189	331.18668	15.0	0.0	-495.0	0.3500000
77	21469.0000	17112.000	213.00002	15.0	0.0	-540.0	0.3500000
77	21533.1289	17018.990	208.85907	15.0	0.0	90.0	0.3500000
77	21367.6895	17081.658	212.99998	15.0	0.0	270.0	0.3500000
75	21553.9004	17148.447	346.13480	0.0	0.0	45.0	0.8000000
75	21354.9277	17144.930	333.90024	0.0	0.0	45.0	0.8000000
9	21599.1172	16977.510	315.00000	0.0	0.0	45.0	2.0000000
120	21475.7207	17058.750	373.72000	0.0	0.0	-90.0	0.6000000
80	22561.8398	16801.629	24.00000	0.0	0.0	315.0	0.5000000
80	22472.7090	16489.689	24.00000	0.0	0.0	405.0	0.5000000
130	22439.1191	16665.977	24.00000	0.0	0.0	0.0	1.2000000
6	22404.0000	16768.000	18.00000	0.0	0.0	-110.0	2.0000000
6	22448.1797	16888.539	18.00000	0.0	0.0	-110.0	2.0000000
77	22395.5723	16711.553	24.00000	0.0	0.0	90.0	1.0000000
77	22262.2031	16565.963	24.00000	-10.0	0.0	45.0	0.8000000
77	22083.2695	16532.301	24.00000	-10.0	0.0	45.0	0.6000000
120	22408.0488	16581.020	24.00000	0.0	0.0	-225.0	0.6000000
6	22093.0195	16500.529	18.00000	0.0	0.0	-150.0	2.0000000
6	22269.8594	16604.770	18.00000	0.0	0.0	-140.0	2.0000000
128	22858.0000	16162.000	24.00000	0.0	0.0	-90.0	0.9000000
80	22114.1191	16421.738	24.00000	0.0	0.0	450.0	0.5000000
115	22270.5996	16461.770	24.00000	0.0	0.0	0.0	1.1000000
77	21547.1895	16822.061	337.00000	25.0	0.0	-315.0	0.4000000
77	21331.2090	16844.500	324.00000	15.0	0.0	-360.0	0.3500000
101	21453.6582	16758.291	324.00000	0.0	0.0	25.0	0.9000000
84	21251.9980	16737.998	324.00000	0.0	0.0	0.0	1.3000000
9	21472.9492	16882.061	315.00000	0.0	0.0	35.0	2.0000000
9	21327.2285	16790.189	315.00000	0.0	0.0	35.0	2.0000000
76	21889.5098	16476.789	34.13559	0.0	0.0	30.0	0.3000000
6	21760.4297	16328.630	18.00000	0.0	0.0	-150.0	2.0000000
6	21919.7500	16406.430	18.00000	0.0	0.0	-150.0	2.0000000
120	21792.5879	16232.720	24.00000	0.0	0.0	-225.0	0.6000000
80	21922.8906	16333.420	24.00000	0.0	0.0	-225.0	0.4000000
84	21734.0000	16255.000	26.00000	0.0	0.0	0.0	0.7000000
84	21327.1797	16163.300	24.00000	0.0	0.0	0.0	1.5000000
84	21575.8086	16136.170	24.00000	0.0	0.0	0.0	1.0000000
84	21558.2266	16308.220	24.00000	0.0	0.0	0.0	1.0000000
6	21440.4395	16122.110	18.00000	0.0	0.0	-150.0	2.0000000
6	21605.0195	16225.760	18.00000	0.0	0.0	-140.0	2.0000000
75	20363.2773	17732.301	345.00375	0.0	0.0	45.0	0.8000000
48	20453.4609	17349.348	224.30132	0.0	0.0	135.0	1.8000000
104	20650.0000	17450.000	382.98221	0.0	0.0	0.0	0.3500000
75	20708.6875	17593.666	329.87503	0.0	0.0	45.0	0.7000000
80	20589.2793	17366.430	378.00000	0.0	0.0	-315.0	0.3000000
80	21172.9590	17137.029	324.00000	0.0	0.0	-495.0	0.4000000
70	21165.3281	16979.006	321.54422	0.0	0.0	0.0	0.8000000
76	21051.5586	16946.850	324.00000	0.0	0.0	-135.0	0.1500000
120	21049.8105	17136.059	324.00000	0.0	0.0	0.0	0.6000000
71	21035.9688	17139.580	324.00000	0.0	0.0	0.0	1.0000000
75	20431.7695	17257.703	355.27344	0.0	0.0	0.0	0.7000000
120	20461.3105	17154.311	333.94595	0.0	0.0	-270.0	0.6000000
0	19950.0000	17350.000	500.00000	0.0	0.0	0.0	1.0000000
0	19550.0000	17350.000	500.00000	0.0	0.0	0.0	1.0000000
131	20049.9902	17363.389	382.49997	-0.0	0.0	-45.0	2.0000000
131	19951.6074	17482.621	382.49997	-0.0	0.0	-360.0	2.0000000
69	20139.6230	17747.680	263.29895	0.0	0.0	-585.0	2.0000000
80	20296.9062	17358.805	379.45770	0.0	0.0	-270.0	0.4000000
132	19950.0000	17350.000	260.00000	0.0	0.0	0.0	1.1000000
101	20223.0000	17502.914	346.94089	0.0	0.0	25.0	1.0000000
20	20144.8555	17352.711	376.98032	10.0	0.0	90.0	1.1000000
70	20034.7832	17566.578	382.49997	0.0	0.0	0.0	0.8000000
80	20194.4004	17676.859	378.86719	0.0	0.0	-225.0	0.4000000
75	20057.0078	17424.797	382.49997	0.0	0.0	45.0	0.8000000
75	20057.8418	17711.174	381.99713	0.0	0.0	45.0	0.8000000
131	19719.9180	17415.430	382.49997	-0.0	0.0	-360.0	2.0000000
20	19645.0000	17433.000	321.00000	10.0	0.0	-225.0	1.1000000
71	19532.0391	17659.840	366.99997	10.0	0.0	-180.0	1.0000000
132	19550.0000	17350.000	260.00000	0.0	0.0	0.0	1.1000000
49	19649.1445	17359.305	389.61868	0.0	0.0	-45.0	0.5500000
75	19875.0488	17655.926	346.29526	0.0	0.0	90.0	0.7000000
49	19799.6719	17427.736	389.16769	0.0	0.0	0.0	0.6500000
80	19523.2871	17504.469	382.49997	0.0	0.0	-180.0	0.4000000
75	19888.8848	17445.547	382.49997	0.0	0.0	45.0	0.8000000
131	19906.6309	17124.539	761.79535	0.0	0.0	-405.0	2.0000000
0	19950.0000	16950.000	500.00000	0.0	0.0	0.0	1.0000000
0	19550.0000	16950.000	500.00000	0.0	0.0	0.0	1.0000000
131	19977.6250	17075.088	382.30957	-0.0	0.0	-90.0	2.0000000
131	20112.8301	17241.898	386.51486	-0.0	0.0	-450.0	2.0000000
132	19950.0000	16950.000	260.00000	0.0	0.0	0.0	1.1000000
49	19924.3965	17154.391	388.08408	0.0	0.0	-45.0	0.5000000
71	20062.9980	17137.998	366.99997	15.0	0.0	70.0	0.8000000
75	20203.7695	17213.510	350.60632	0.0	0.0	45.0	0.8000000
49	20018.8438	17269.523	389.94122	0.0	0.0	0.0	0.6500000
49	20039.2598	17037.051	366.43344	-25.0	0.0	-85.0	0.4000000
75	20045.7168	16918.305	346.29584	0.0	0.0	45.0	0.8000000
131	19854.5430	16937.807	382.24893	-0.0	0.0	-180.0	2.0000000
131	19657.5742	16940.969	382.49997	-0.0	0.0	-225.0	2.0000000
131	19574.7031	17268.543	382.49997	-0.0	0.0	-270.0	2.0000000
31	19607.7188	17096.508	382.49997	0.0	0.0	-90.0	2.5000000
132	19550.0000	16950.000	260.00000	0.0	0.0	0.0	1.1000000
49	19766.4648	16915.678	390.94376	0.0	0.0	0.0	0.6500000
31	19842.1699	17260.430	382.49997	0.0	0.0	45.0	2.5000000
31	19787.0508	17010.840	382.49997	0.0	0.0	-90.0	2.5000000
49	19867.8887	17279.709	388.79630	0.0	0.0	-45.0	0.5000000
44	19750.0000	17150.000	382.00000	0.0	0.0	45.0	3.3000000
49	19622.9688	17027.680	388.78799	0.0	0.0	-45.0	0.5500000
49	19540.4609	17197.545	389.58020	0.0	0.0	0.0	0.6500000
74	21143.5859	16849.752	472.64261	0.0	0.0	-380.0	0.2200000
29	20972.4023	16599.953	338.41306	0.0	0.0	25.0	0.5000000
76	21151.8105	16845.180	324.00000	0.0	0.0	0.0	0.2500000
80	21164.7891	16747.631	324.00000	0.0	0.0	-450.0	0.3000000
76	21180.4492	16608.848	297.39346	0.0	0.0	-135.0	0.1500000
75	21129.9590	16568.307	324.00000	0.0	0.0	45.0	0.9000000
80	20788.9199	16718.990	324.00000	0.0	0.0	-360.0	0.3000000
75	21035.9961	16862.469	324.00000	0.0	0.0	0.0	0.9000000
75	20758.3398	16636.820	324.00000	0.0	0.0	45.0	0.9000000
9	21000.8887	16616.131	315.00000	0.0	0.0	30.0	2.0000000
9	20838.6895	16510.770	315.00000	0.0	0.0	35.0	2.0000000
9	21176.9199	16705.096	315.00000	0.0	0.0	30.0	2.0000000
80	20899.7168	16795.160	324.00000	0.0	0.0	-495.0	0.3000000
76	20655.5586	16544.949	324.00000	0.0	0.0	-110.0	0.2500000
75	20740.7598	16800.020	324.00000	0.0	0.0	0.0	0.9000000
80	20465.0000	16580.000	324.00000	0.0	0.0	-360.0	0.4000000
101	20553.5938	16572.820	324.00000	0.0	0.0	25.0	1.0000000
120	20532.0273	16796.270	324.00000	0.0	0.0	-45.0	0.6000000
70	20627.5977	16704.219	324.00000	0.0	0.0	0.0	1.0000000
9	20569.6465	16253.819	315.00000	0.0	0.0	60.0	2.0000000
76	20585.6797	16133.540	307.77277	0.0	0.0	-110.0	0.2500000
86	20455.3789	16147.553	346.39984	0.0	0.0	0.0	1.2000000
84	20750.7207	16442.000	324.00000	0.0	0.0	0.0	1.5000000
80	20406.7793	16480.137	324.00000	0.0	0.0	-495.0	0.3000000
80	20524.2988	16481.420	327.10999	0.0	0.0	-450.0	0.3000000
101	20652.1699	16220.419	324.00000	0.0	0.0	25.0	1.0000000
75	20436.3105	16383.940	324.00000	0.0	0.0	0.0	0.9000000
102	20451.0000	16273.000	354.00000	0.0	15.0	0.0	0.8000000
75	20458.2910	16214.912	378.57965	0.0	0.0	0.0	0.9000000
9	20502.5293	16069.650	315.00000	0.0	0.0	80.0	2.0000000
9	20688.5898	16387.629	315.00000	0.0	0.0	45.0	2.0000000
75	20355.9336	16139.941	353.36267	0.0	0.0	0.0	0.9000000
71	20584.5098	16368.930	312.66071	-15.0	0.0	-90.0	1.0000000
120	20104.8301	16811.289	324.19382	0.0	0.0	-225.0	0.6000000
20	19650.0000	16776.000	343.99997	10.0	0.0	0.0	1.3000000
70	19839.9102	16759.238	344.51996	25.0	0.0	45.0	0.7000000
71	19645.7949	16631.559	364.22754	0.0	0.0	0.0	1.0000000
75	19772.8203	16546.590	336.00000	0.0	0.0	90.0	0.7000000
75	19513.4004	16556.650	338.23291	0.0	0.0	90.0	0.7000000
49	19648.0000	16858.133	389.42877	0.0	0.0	-45.0	0.4500000
75	19740.8594	16798.637	382.49997	0.0	0.0	45.0	0.8000000
75	19559.0645	16821.070	382.49997	0.0	0.0	45.0	0.8000000
71	20233.5156	16304.631	313.99451	0.0	0.0	0.0	1.2000000
75	20276.3535	16439.750	324.00000	0.0	0.0	45.0	0.9000000
120	20070.0996	16218.970	324.00000	0.0	0.0	0.0	0.6000000
80	20203.2188	16110.829	324.00000	0.0	0.0	-450.0	0.4000000
20	19657.0000	16367.000	261.00000	10.0	0.0	-45.0	1.0000000
80	19642.9590	16463.676	372.56000	0.0	0.0	-180.0	0.4000000
120	19781.6504	16219.021	324.00000	0.0	0.0	-225.0	0.6000000
104	19650.0000	16250.000	350.00000	20.0	0.0	0.0	0.3000000
75	19532.7383	16294.087	332.77832	0.0	0.0	90.0	0.7000000
46	19558.6738	16114.347	324.86078	0.0	0.0	0.0	0.5000000
77	24182.0488	15986.710	24.00000	0.0	0.0	405.0	0.3000000
77	24069.3184	15844.138	24.00000	0.0	0.0	270.0	0.5000000
77	24084.7891	15659.101	24.00000	0.0	0.0	90.0	0.3500000
6	24112.0000	16017.000	18.00000	0.0	0.0	65.0	2.0000000
6	24000.4980	15636.459	18.00000	0.0	0.0	100.0	2.0000000
6	24034.1406	15845.969	18.00000	0.0	0.0	70.0	2.0000000
80	23930.8066	15788.199	24.00000	0.0	0.0	315.0	0.5000000
80	24013.7500	15981.798	24.00000	0.0	0.0	-180.0	0.4000000
105	24159.5293	15257.219	32.20235	0.0	0.0	90.0	2.0999999
105	24149.0000	15372.000	38.00000	0.0	0.0	180.0	1.4000000
120	23898.4102	15595.798	24.00000	0.0	0.0	-360.0	0.6000000
6	24090.9980	15292.999	18.00000	0.0	0.0	95.0	2.0000000
6	24051.8594	15459.340	18.00000	0.0	0.0	110.0	2.0000000
76	24107.9590	15546.829	19.18000	0.0	0.0	110.0	0.2000000
105	24033.6211	15449.001	24.00000	0.0	0.0	0.0	1.8000000
122	24044.4570	15333.589	24.00000	0.0	0.0	45.0	3.0000000
101	24000.4199	15549.948	29.10413	0.0	0.0	25.0	0.6000000
131	23899.4180	15419.949	24.00000	0.0	0.0	-810.0	2.0000000
80	23328.7207	15725.079	24.00000	0.0	0.0	-180.0	0.4000000
128	23256.6367	15899.490	24.00000	0.0	0.0	-45.0	0.8000000
0	23033.1445	15995.383	0.00000	0.0	0.0	0.0	1.0000000
0	23044.5000	15830.936	0.00000	0.0	0.0	0.0	1.0000000
0	23100.0000	15700.000	0.00000	0.0	0.0	0.0	1.0000000
0	22967.2188	15771.018	0.00000	0.0	0.0	0.0	1.0000000
120	23210.0801	15563.938	21.95000	0.0	0.0	-45.0	0.6000000
120	22937.9609	15613.113	0.00000	0.0	0.0	-450.0	0.6000000
128	23058.1895	15441.400	21.65012	0.0	0.0	-360.0	1.0000000
76	24185.7988	15140.399	24.00000	0.0	0.0	-90.0	0.1000000
105	24147.0000	15049.001	31.00000	0.0	0.0	90.0	1.8000000
77	23946.1172	14802.460	7.95344	0.0	0.0	405.0	0.3000000
76	23830.2598	14845.369	24.00000	0.0	0.0	110.0	0.2000000
6	24038.3691	15010.170	18.00000	0.0	0.0	50.0	2.0000000
6	23914.7598	14887.779	18.00000	0.0	0.0	40.0	2.0000000
6	23761.3809	14782.829	18.00000	0.0	0.0	30.0	2.0000000
6	24092.6191	15142.619	18.00000	0.0	0.0	80.0	2.0000000
80	23918.5098	14917.830	20.76125	0.0	0.0	-45.0	0.3000000
80	24050.9688	14969.319	28.52000	-10.0	0.0	90.0	0.3000000
105	24047.9883	15047.228	24.00000	0.0	0.0	-90.0	1.3000000
122	23951.0000	15041.000	24.00000	0.0	0.0	45.0	1.8000001
131	23838.9805	14971.120	24.00000	0.0	0.0	-855.0	1.8000000
77	23808.5703	14743.539	24.00000	0.0	0.0	225.0	0.3500000
31	23355.9668	14802.439	20.73488	0.0	0.0	-180.0	2.5000000
120	23733.2070	14917.920	24.00000	0.0	0.0	-405.0	0.6000000
31	23147.5195	14799.559	26.15063	180.0	0.0	-360.0	2.5000000
18	23485.0000	14384.196	24.00000	0.0	0.0	90.0	1.3000000
77	23652.7500	14639.540	24.00000	0.0	0.0	45.0	0.5000000
80	23711.8203	14776.378	24.00000	0.0	0.0	270.0	0.4000000
80	23587.2109	14737.999	24.00000	0.0	0.0	315.0	0.3000000
57	23473.3496	14397.721	24.00000	0.0	0.0	45.0	3.0000000
57	23485.2578	14503.245	24.00000	0.0	0.0	45.0	5.0000000
6	23599.8086	14721.092	18.00000	0.0	0.0	10.0	2.0000000
6	23424.7871	14707.362	0.92786	0.0	0.0	0.0	2.0000000
33	23486.0000	14628.941	24.00000	0.0	0.0	90.0	2.5000000
18	23485.0000	14500.678	24.00000	0.0	0.0	90.0	1.3000000
18	23015.0000	14383.602	24.00000	0.0	0.0	90.0	1.3000000
35	23249.7910	14725.360	25.62291	0.0	0.0	-900.0	3.5999999
32	23250.0000	14381.065	26.00000	0.0	0.0	270.0	10.0000000
26	23250.0000	14640.836	25.90398	0.0	0.0	90.0	4.2500000
6	22904.9609	14716.000	18.00000	0.0	0.0	-5.0	2.0000000
6	23269.3320	14710.411	0.92786	0.0	0.0	0.0	2.0000000
33	23014.3945	14628.586	24.00000	0.0	0.0	90.0	2.5000000
18	23015.0000	14500.269	24.00000	0.0	0.0	90.0	1.3000000
75	24603.9590	12702.408	24.00000	0.0	0.0	45.0	1.0000000
9	23796.0000	13507.001	18.00000	0.0	0.0	145.0	2.0000000
